Chr,Start,End
9,86947830,86950830
9,86955830,86958830
9,86960830,86977830
9,86988830,87011830
9,87069830,87072830
9,87073830,87078830
9,87214830,87218830
9,87219830,87224830
9,87315830,87320830
9,87372830,87375830
9,87376830,87379830
9,87395830,87398830
9,87436830,87453830
9,87478830,87487830
9,87491830,87493830
9,87502830,87505830
9,87512830,87517830
9,87522830,87527830
9,87529830,87534830
9,87540830,87543830
9,87586830,87597830
9,87629830,87631830
9,87760830,87762830
9,87770830,87773830
9,87925830,87929830
9,87931830,87933830
9,88008830,88015830
9,88029830,88032830
9,88033830,88038830
9,88038830,88041830
9,88072830,88075830
9,88075830,88080830
9,88101830,88103830
9,88109830,88113830
9,88117830,88130830
9,88143830,88149830
9,88159830,88179830
9,88183830,88189830
9,88190830,88193830
9,88193830,88202830
9,88204830,88228830
9,88228830,88264830
9,88282830,88292830
9,88304830,88314830
9,88314830,88329830
9,88362830,88378830
9,88388830,88391830
9,88400830,88412830
9,89392830,89395830
9,89424830,89428830
9,89489830,89496830
9,89513830,89522830
9,89538830,89542830
9,89553830,89556830
9,89568830,89572830
9,89708830,89710830
9,89773830,89776830
9,89784830,89786830
9,89877830,89879830
9,89885830,89888830
9,89922830,89924830
9,89940830,89943830
9,90012830,90015830
9,90016830,90021830
9,90028830,90037830
9,90039830,90049830
9,90050830,90053830
9,90054830,90060830
9,90121830,90135830
9,90167830,90169830
9,90189830,90193830
9,90311830,90314830
9,90524830,90527830
9,90555830,90557830
9,90639830,90645830
9,90652830,90655830
9,90668830,90670830
9,90792830,90797830
9,90881830,90884830
9,90929830,90933830
9,90981830,90989830
9,91022830,91028830
9,91141830,91145830
9,91226830,91229830
9,91255830,91261830
9,91270830,91273830
9,91312830,91314830
9,91417830,91424830
9,91443830,91451830
9,91510830,91514830
9,91546830,91553830
9,91580830,91587830
9,91621830,91623830
9,91733830,91735830
9,91767830,91771830
9,91841830,91845830
9,91909830,91912830
9,91916830,91918830
9,92046830,92050830
9,92207830,92211830
9,92236830,92242830
9,92242830,92246830
9,92289830,92291830
9,92293830,92295830
9,92328830,92331830
9,92346830,92350830
9,92355830,92358830
9,92404830,92408830
9,92483830,92486830
9,92562830,92564830
9,92804830,92810830
9,92832830,92835830
9,92897830,92900830
9,92992830,92994830
9,93198830,93200830
9,93260830,93263830
9,93345830,93350830
9,93371830,93374830
9,93387830,93390830
9,93394830,93398830
9,93428830,93431830
9,93468830,93470830
9,93608830,93611830
9,93958830,93961830
9,94083830,94086830
9,94130830,94136830
9,94151830,94156830
9,94169830,94172830
9,94178830,94181830
9,94197830,94205830
9,94208830,94215830
9,94324830,94331830
9,94348830,94350830
9,94374830,94377830
9,94382830,94387830
9,94395830,94408830
9,94422830,94426830
9,94429830,94432830
9,94433830,94438830
9,94492830,94498830
9,94525830,94528830
9,94588830,94592830
9,94597830,94600830
9,94605830,94608830
9,94615830,94618830
9,94631830,94634830
9,94636830,94648830
9,94780830,94783830
9,94808830,94811830
9,94811830,94815830
9,94835830,94838830
9,94899830,94903830
9,94911830,94924830
9,95007830,95009830
9,95029830,95032830
9,95047830,95050830
9,95139830,95142830
9,95275830,95280830
9,95330830,95336830
9,95337830,95339830
9,95371830,95374830
9,95424830,95439830
9,95459830,95484830
9,95541830,95555830
9,95561830,95565830
9,95673830,95676830
9,95698830,95701830
9,95713830,95715830
9,95717830,95721830
9,95734830,95752830
9,95986830,95995830
9,96084830,96092830
9,96133830,96135830
9,96138830,96141830
9,96177830,96187830
9,96208830,96211830
9,96248830,96251830
9,96267830,96269830
9,96271830,96282830
9,96296830,96303830
9,96423830,96427830
9,96444830,96450830
9,96479830,96482830
9,96540830,96544830
9,96547830,96556830
9,96566830,96571830
9,96593830,96597830
9,96629830,96633830
9,96633830,96642830
9,96654830,96659830
9,96664830,96668830
9,96675830,96679830
9,96838830,96845830
9,96845830,96855830
9,97031830,97037830
9,97038830,97040830
9,97067830,97072830
9,97106830,97117830
9,97362830,97365830
9,97387830,97398830
9,97646830,97650830
9,98245830,98249830
9,98266830,98271830
9,98322830,98325830
9,98344830,98347830
9,98364830,98375830
9,98394830,98401830
9,98401830,98407830
9,98435830,98442830
9,98478830,98481830
9,98499830,98504830
9,98520830,98523830
9,98546830,98553830
9,98583830,98596830
9,98596830,98605830
9,98609830,98611830
9,98619830,98624830
9,98631830,98636830
9,98670830,98672830
9,98673830,98676830
9,98683830,98690830
9,98713830,98716830
9,98732830,98735830
9,98736830,98739830
9,98764830,98767830
9,98772830,98777830
9,98779830,98781830
9,98792830,98795830
9,98857830,98869830
9,98880830,98885830
9,99048830,99050830
9,99223830,99229830
9,99243830,99249830
9,99266830,99270830
9,99274830,99277830
9,99318830,99320830
9,99330830,99336830
9,99379830,99382830
9,99388830,99390830
9,99437830,99441830
9,99511830,99513830
9,99541830,99544830
9,99546830,99548830
9,99555830,99562830
9,99564830,99566830
9,99573830,99578830
9,99592830,99598830
9,99641830,99651830
9,99654830,99670830
9,99674830,99687830
9,99689830,99693830
9,99693830,99701830
9,99701830,99705830
9,99717830,99722830
9,99768830,99773830
9,99775830,99778830
9,99790830,99793830
9,99795830,99805830
9,99846830,99849830
9,99860830,99869830
9,99895830,99900830
9,99934830,99946830
9,99946830,99963830
9,99964830,99972830
9,99972830,99984830
9,100016830,100019830
9,100033830,100035830
9,100062830,100064830
9,100084830,100087830
9,100088830,100091830
9,100111830,100113830
9,100123830,100126830
9,100141830,100143830
9,100158830,100163830
9,100208830,100212830
9,100212830,100222830
9,100222830,100226830
9,100227830,100235830
9,100243830,100247830
9,100258830,100266830
9,100269830,100273830
9,100281830,100284830
9,100298830,100303830
9,100306830,100312830
9,100316830,100319830
9,100334830,100337830
9,100351830,100353830
9,100361830,100365830
9,100366830,100368830
9,100414830,100417830
9,100419830,100424830
9,100424830,100429830
9,100492830,100495830
9,100498830,100509830
9,100521830,100530830
9,100530830,100534830
9,100555830,100562830
9,100572830,100575830
9,100601830,100608830
9,100624830,100628830
9,100638830,100642830
9,100648830,100654830
9,100657830,100660830
9,100715830,100725830
9,100758830,100763830
9,100772830,100777830
9,100792830,100801830
9,100803830,100806830
9,100810830,100813830
9,100819830,100822830
9,100822830,100837830
9,100842830,100844830
9,100867830,100872830
9,100878830,100894830
9,100903830,100909830
9,100910830,100915830
9,100928830,100933830
9,100936830,100945830
9,100996830,101008830
9,101074830,101079830
9,101175830,101177830
9,101226830,101228830
9,101296830,101299830
9,101304830,101313830
9,101324830,101327830
9,101329830,101342830
9,101353830,101363830
9,101371830,101379830
9,101389830,101395830
9,101397830,101406830
9,101453830,101468830
9,101468830,101471830
9,101473830,101479830
9,101480830,101484830
9,101492830,101495830
9,101495830,101499830
9,101504830,101507830
9,101509830,101514830
9,101514830,101524830
9,101529830,101531830
9,101575830,101579830
9,101753830,101757830
9,101784830,101787830
9,101849830,101854830
9,101912830,101916830
9,101918830,101921830
9,101948830,101961830
9,102106830,102109830
9,102377830,102381830
9,102385830,102388830
9,102561830,102564830
9,102570830,102573830
9,102595830,102601830
9,102622830,102624830
9,102659830,102661830
9,102674830,102679830
9,102699830,102702830
9,102722830,102725830
9,102810830,102813830
9,102815830,102820830
9,102831830,102835830
9,102838830,102842830
9,102844830,102861830
9,102894830,102896830
9,103051830,103054830
9,103073830,103076830
9,103082830,103094830
9,103110830,103120830
9,103128830,103134830
9,103185830,103190830
9,103193830,103207830
9,103264830,103277830
9,103279830,103285830
9,103288830,103305830
9,103323830,103333830
9,103335830,103339830
9,103342830,103344830
9,103345830,103351830
9,103366830,103371830
9,103372830,103376830
9,103385830,103388830
9,103405830,103410830
9,103416830,103422830
9,103425830,103432830
9,103433830,103437830
9,103455830,103461830
9,103468830,103473830
9,103488830,103494830
9,103497830,103500830
9,103520830,103530830
9,103548830,103557830
9,103624830,103636830
9,103760830,103771830
9,103782830,103785830
9,103786830,103794830
9,103842830,103846830
9,103882830,103888830
9,103897830,103902830
9,103919830,103934830
9,103953830,103955830
9,104037830,104045830
9,104227830,104245830
9,104248830,104270830
9,104279830,104311830
9,104321830,104325830
9,104325830,104337830
9,104337830,104345830
9,104355830,104444830
9,104444830,104449830
9,104450830,104458830
9,104460830,104489830
9,104489830,104496830
9,104496830,104500830
9,104505830,104537830
9,104549830,104631830
9,104633830,104677830
9,104678830,104693830
9,104694830,104697830
9,104698830,104705830
9,104713830,104725830
9,104727830,104751830
9,104752830,104772830
9,104776830,104786830
9,104787830,104808830
9,104818830,104820830
9,104823830,104833830
9,104835830,104848830
9,104848830,104859830
9,104860830,104862830
9,104863830,104870830
9,104885830,104892830
9,104902830,104929830
9,104936830,104942830
9,104961830,104966830
9,104985830,104989830
9,104991830,105057830
9,105060830,105098830
9,105098830,105113830
9,105114830,105152830
9,105153830,105156830
9,105158830,105173830
9,105176830,105179830
9,105179830,105183830
9,105196830,105237830
9,105241830,105245830
9,105245830,105260830
9,105265830,105296830
9,105309830,105322830
9,105326830,105329830
9,105329830,105335830
9,105338830,105355830
9,105375830,105378830
9,105380830,105383830
9,105384830,105386830
9,105387830,105395830
9,105395830,105422830
9,105429830,105452830
9,105459830,105480830
9,105482830,105484830
9,105486830,105526830
9,105530830,105543830
9,105545830,105556830
9,105560830,105601830
9,105602830,105628830
9,105628830,105638830
9,105639830,105641830
9,105649830,105655830
9,105655830,105676830
9,105684830,105692830
9,105695830,105716830
9,105716830,105731830
9,105732830,105759830
9,105759830,105762830
9,105767830,105777830
9,105785830,105850830
9,105854830,105901830
9,105901830,105907830
9,105918830,105923830
9,105926830,106006830
9,106013830,106020830
9,106021830,106073830
9,106074830,106114830
9,106120830,106127830
9,106127830,106137830
9,106137830,106149830
9,106153830,106161830
9,106178830,106195830
9,106210830,106227830
9,106229830,106246830
9,106250830,106256830
9,106256830,106260830
9,106263830,106271830
9,106289830,106314830
9,106320830,106336830
9,106336830,106343830
9,106350830,106355830
9,106356830,106359830
9,106364830,106379830
9,106379830,106389830
9,106390830,106394830
9,106403830,106423830
9,106430830,106441830
9,106442830,106446830
9,106447830,106458830
9,106465830,106483830
9,106491830,106507830
9,106510830,106513830
9,106525830,106539830
9,106541830,106556830
9,106582830,106589830
9,106590830,106621830
9,106629830,106640830
9,106640830,106647830
9,106649830,106658830
9,106673830,106693830
9,106693830,106718830
9,106718830,106739830
9,106739830,106762830
9,106771830,106776830
9,106819830,106821830
9,106826830,106839830
9,106848830,106852830
9,106873830,106884830
9,106885830,106890830
9,106909830,106932830
9,106934830,106961830
9,106962830,106989830
9,106997830,107009830
9,107013830,107044830
9,107046830,107057830
9,107057830,107064830
9,107077830,107094830
9,107094830,107116830
9,107130830,107134830
9,107140830,107144830
9,107145830,107156830
9,107157830,107173830
9,107181830,107193830
9,107205830,107225830
9,107226830,107234830
9,107245830,107260830
9,107264830,107270830
9,107291830,107295830
9,107297830,107299830
9,107301830,107314830
9,107315830,107348830
9,107355830,107360830
9,107364830,107408830
9,107417830,107420830
9,107431830,107440830
9,107444830,107451830
9,107472830,107477830
9,107485830,107491830
9,107492830,107494830
9,107517830,107520830
9,107522830,107525830
9,107528830,107535830
9,107537830,107544830
9,107546830,107551830
9,107555830,107558830
9,107560830,107577830
9,107579830,107581830
9,107587830,107590830
9,107591830,107602830
9,107615830,107626830
9,107632830,107636830
9,107653830,107659830
9,107663830,107670830
9,107679830,107682830
9,107683830,107687830
9,107689830,107696830
9,107697830,107700830
9,107707830,107712830
9,107756830,107761830
9,107763830,107769830
9,107784830,107786830
9,107797830,107803830
9,107890830,107892830
9,107912830,107915830
9,107918830,107924830
9,107931830,107934830
9,107974830,107976830
9,108064830,108066830
9,108082830,108088830
9,108098830,108102830
9,108166830,108169830
9,108243830,108246830
9,108485830,108489830
9,108492830,108496830
9,108500830,108504830
9,108535830,108539830
9,108554830,108559830
9,108560830,108572830
9,108579830,108581830
9,108607830,108616830
9,108651830,108666830
9,108668830,108672830
9,108672830,108677830
9,108680830,108682830
9,108762830,108829830
9,108871830,108876830
9,108994830,108998830
9,109462830,109464830
9,109487830,109489830
9,109523830,109533830
9,109551830,109556830
9,109556830,109590830
9,109597830,109600830
9,109603830,109617830
9,109620830,109628830
9,109632830,109635830
9,109710830,109723830
9,109759830,109761830
9,109767830,109773830
9,109773830,109785830
9,109826830,109871830
9,109902830,109937830
9,110062830,110080830
9,110235830,110238830
9,110325830,110334830
9,110346830,110349830
9,110350830,110354830
9,110388830,110391830
9,110566830,110579830
9,110653830,110663830
9,110664830,110671830
9,110672830,110675830
9,110676830,110685830
9,110708830,110710830
9,110749830,110752830
9,110764830,110771830
9,110784830,110787830
9,110787830,110794830
9,110796830,110800830
9,110813830,110819830
9,110832830,110842830
9,110846830,110865830
9,110866830,110891830
9,111015830,111018830
9,111199830,111204830
9,111207830,111211830
9,111212830,111216830
9,111218830,111221830
9,111237830,111239830
9,111281830,111286830
9,111334830,111338830
9,111339830,111343830
9,111351830,111353830
9,111359830,111366830
9,111372830,111375830
9,111391830,111398830
9,111404830,111408830
9,111415830,111430830
9,111430830,111433830
9,111465830,111474830
9,111530830,111548830
9,111549830,111566830
9,111580830,111583830
9,111594830,111597830
9,111612830,111616830
9,111616830,111621830
9,111628830,111639830
9,111672830,111677830
9,111677830,111680830
9,111681830,111687830
9,111694047,111740047
9,111760047,111773047
9,111778047,111786047
9,111787047,111790047
9,111819047,111823047
9,111825047,111827047
9,111828047,111831047
9,111843047,111861047
9,111861047,111868047
9,111930047,111958047
9,112108047,112112047
9,112126047,112130047
9,112232047,112241047
9,112252047,112255047
9,112270047,112279047
9,112423047,112426047
9,112464047,112467047
9,112490047,112494047
9,112548047,112552047
9,112580047,112588047
9,112591047,112596047
9,112720047,112731047
9,112748047,112753047
9,112786047,112790047
9,112881047,112885047
9,112900047,112918047
9,112985047,112991047
9,112997047,113002047
9,113008047,113011047
9,113014047,113019047
9,113047047,113051047
9,113059047,113062047
9,113063047,113072047
9,113091047,113097047
9,113118047,113131047
9,113140047,113151047
9,113162047,113171047
9,113177047,113182047
9,113183047,113189047
9,113191047,113202047
9,113202047,113205047
9,113228047,113238047
9,113238047,113242047
9,113247047,113261047
9,113261047,113271047
9,113283047,113306047
9,113320047,113325047
9,113461047,113468047
9,113481047,113488047
9,113488047,113495047
9,113524047,113535047
9,113541047,113547047
9,113549047,113554047
9,113598047,113601047
9,113616047,113628047
9,113636047,113668047
9,113669047,113679047
9,113696047,113701047
9,113711047,113724047
9,113739047,113746047
9,113788047,113799047
9,113812047,113815047
9,113816047,113819047
9,113820047,113825047
9,113826047,113833047
9,113839047,113844047
9,113882047,113891047
9,113896047,113910047
9,113913047,113937047
9,114293047,114297047
9,114299047,114302047
9,114324047,114328047
9,114470047,114478047
9,114651047,114654047
9,114729047,114734047
9,114737047,114741047
9,114750047,114752047
9,114800047,114803047
9,114814047,114817047
9,114850047,114861047
9,114877047,114880047
9,114886047,114889047
9,114899047,114905047
9,114920047,114923047
9,114923047,114926047
9,114944047,114950047
9,114953047,114958047
9,114959047,114969047
9,114978047,114980047
9,115003047,115011047
9,115021047,115027047
9,115030047,115035047
9,115043047,115047047
9,115047047,115054047
9,115055047,115063047
9,115070047,115076047
9,115102047,115107047
9,115107047,115110047
9,115131047,115135047
9,115137047,115145047
9,115170047,115174047
9,115176047,115204047
9,115208047,115219047
9,115231047,115234047
9,115235047,115238047
9,115239047,115246047
9,115256047,115272047
9,115288047,115301047
9,115304047,115312047
9,115314047,115317047
9,115329047,115331047
9,115334047,115338047
9,115344047,115355047
9,115355047,115363047
9,115369047,115379047
9,115379047,115383047
9,115385047,115388047
9,115388047,115394047
9,115396047,115401047
9,115411047,115420047
9,115425047,115441047
9,115441047,115452047
9,115452047,115465047
9,115466047,115476047
9,115481047,115487047
9,115488047,115497047
9,115522047,115524047
9,115547047,115556047
9,115561047,115564047
9,115591047,115595047
9,115601047,115606047
9,115614047,115618047
9,115628047,115633047
